app,review,stars,at,userName,thumbsUpCount,replyContent,review_clean,char_len,word_len,vader_compound,vader_label,tb_polarity,stars_label
Swiggy,very slow dilivery,1,2025-10-05 17:16:58,Avina Saharan,0,"Hey there, sorry for the delay in delivering the food. Please share the order details to swiggysocial@swiggy.in and we will check this and address it.",slow dilivery,18,2,0.0,neutral,-0.39000000000000007,negative
Swiggy,the best purchasing app,5,2025-10-05 17:16:01,Joel John,0,"Hey, thank you for your feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good purchasing app,23,3,0.6369,positive,1.0,positive
Swiggy,nice,5,2025-10-05 17:14:32,GOJO SATORU,0,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",nice,4,1,0.4215,positive,0.6,positive
Swiggy,no problem,3,2025-10-05 17:13:39,Ismail Sekh,0,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",problem,10,1,0.3089,positive,0.0,neutral
Swiggy,he gives very poor quality 😢,1,2025-10-05 17:13:22,Fawaz Makrani,0,"Hi, please write to us about your experience at swiggysocial@swiggy.in from your registered email address, so we can better our services.",give poor quality crying face,28,5,-0.7755,negative,-0.52,negative
Swiggy,very good,5,2025-10-05 17:13:04,Rakesh Tiwari,0,"Hey, thank you for your feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good,9,1,0.4927,positive,0.9099999999999999,positive
Swiggy,good,5,2025-10-05 17:11:27,k. sai kumar,0,"Hey, thank you for your feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good,4,1,0.4404,positive,0.7,positive
Swiggy,this is best app for any thing like Instamart food and products pls download this app,5,2025-10-05 17:08:17,Sangeeta,0,"Hey there, we are thankful to you for your review! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good app thing like instamart food product pls download app,85,10,0.7906,positive,1.0,positive
Swiggy,very good app to order food and groceries.,5,2025-10-05 17:07:44,devika Gowda,0,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good app order food grocery,42,5,0.4927,positive,0.9099999999999999,positive
Swiggy,best than zomato ....less delivery charges than zomato,5,2025-10-05 17:05:45,harish ovandkar,0,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",well zomato less delivery charge zomato,54,6,0.5233,positive,1.0,positive
Swiggy,nice,5,2025-10-05 17:04:42,Asif Sk,0,"Hey there, we are thankful to you for your review! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",nice,4,1,0.4215,positive,0.6,positive
Swiggy,nice delivery,5,2025-10-05 17:03:15,Ruth Magadalene,0,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",nice delivery,13,2,0.4215,positive,0.6,positive
Swiggy,"ordered single item but received two items due to late payment confirmation I had to paid money for two orders, and same point of time there's no proper customer support for rectify issue",1,2025-10-05 17:00:49,Jyothi swaroop Tadikamalla,0,This shouldn't have happened. Kindly help us with the order ID along with the details of the issue by writing to us at swiggysocial@swiggy.in from your registered email ID & we will have this checked.,order single item receive two item due late payment confirmation pay money two order point time proper customer support rectify issue,187,21,0.1901,positive,-0.09928571428571428,negative
Swiggy,warast sarves,1,2025-10-05 16:57:12,Jay Thmmina,0,"Hello, we would like to know more about it. Please write to us at swiggysocial@swiggy.in with relevant details elaborating further on your ordering experience with us, so we can set this right for you.",warast sarve,13,2,0.0,neutral,0.0,negative
Swiggy,nice,4,2025-10-05 16:54:41,Sanjit Rani,0,"Hey, thank you for the ratings. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",nice,4,1,0.4215,positive,0.6,positive
Swiggy,good 👍,5,2025-10-05 16:53:50,Monalisa Dhar,0,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good thumb,6,2,0.4404,positive,0.7,positive
Swiggy,🥃,5,2025-10-05 16:50:08,Anukaran Singh,0,"Hey Anukaran, we feel extremely happy to know that you enjoyed ordering through our app, and thank you for the five stars. This keeps us motivated. Keep Swiggying ⚡ 💪",tumbler glass,1,2,0.0,neutral,0.0,positive
Swiggy,very nice 👍,5,2025-10-05 16:49:46,Ajay Mehera,0,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",nice thumb,11,2,0.4754,positive,0.78,positive
Swiggy,good taste,5,2025-10-05 16:48:28,Anjali Kumari,0,"Hey, thank you for the ratings. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good taste,10,2,0.4404,positive,0.7,positive
Swiggy,Pathetic service. you should close down. Zero commitment for delivery time. Irresponsive customer care. Way behind zomato.,1,2025-10-05 16:48:25,saroj kumar Das,0,"Hi, we are sorry about the below-par experience with your order. Please write to us at swiggysocial@swiggy.in along with the order ID, so we can assist you better.",pathetic service close zero commitment delivery time irresponsive customer care way behind zomato,122,13,0.2732,positive,-0.5185185185185185,negative
Swiggy,vary good,5,2025-10-05 16:47:26,Harsh zehen,0,"Hey, thank you for the ratings. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",vary good,9,2,0.4404,positive,0.7,positive
Swiggy,too late delivery,2,2025-10-05 16:46:45,Santosh Kumar,0,"Hi, please let us know how we can make our service better by writing to us at swiggysocial@swiggy.in from your registered email address.",late delivery,17,2,0.0,neutral,-0.3,negative
Swiggy,it's a terrible app! I was scrolling through menu and accidentally ordered something..I am very sorry for my mistake but this app has horrible customer service! no option for cancellation! heard that cancellation can be done within 60secs and how am I supposed to process what's happening in that short time! they are literally harassing their customers! no way I am paying for it! it was a COD now idk about penalty but it was a disappointing experience for me!,1,2025-10-05 16:46:37,Sneha Prasad,0,"Hey there, we would like to get this checked to see what went wrong. Kindly help us with your registered details at swiggysocial@swiggy.in and we will do what it takes to turn this around!",terrible app scroll menu accidentally order something sorry mistake app horrible customer service option cancellation hear cancellation within sec suppose process happen short time literally harass customer way pay cod idk penalty disappointing experience,462,34,-0.9847,negative,-0.6799999999999999,negative
Swiggy,very good,5,2025-10-05 16:45:32,Aman Pal,0,"Hey, thank you for your feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good,9,1,0.4927,positive,0.9099999999999999,positive
Swiggy,super bro thanks,5,2025-10-05 16:45:15,Life's of God's Vlog,0,"Hey, thank you for your feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",super bro thank,16,3,0.7783,positive,0.26666666666666666,positive
Swiggy,one of the worst application don't buy food from this application.With poor coustomer response,1,2025-10-05 16:44:31,zafar anish,0,"Hey there, we are sorry to have put you through such a situation. We would like to make amends and request you to kindly share the order ID along with the details of your concern at swiggysocial@swiggy.in and we will do what it takes to turn this around!",one bad application buy food application poor coustomer response,94,9,-0.802,negative,-0.7,negative
Swiggy,Good 😊,5,2025-10-05 16:43:52,Rajeev H N,0,"Hey there, we are thankful to you for your review! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good smile face smile eye,6,5,0.836,positive,0.7,positive
